AUDITYEAR,DBKEY,EIN,AGENCY        
2018,       186399,936002301,00   
2018,       186403,371153267,00   
2018,       186404,366004319,00   
2018,       186405,386002773,00   
2018,       186409,616000371,00   
2018,        18641,160755807,00   
2018,       186413,446004826,00   
2018,       186414,386004162,00   
2018,       186415,386002820,00   
2018,       186416,060789129,00   
2018,       186417,640576644,00   
2018,       186428,231738850,00   
2018,       186429,222697033,00   
2018,       186433,236050139,00   
2018,       186434,256002301,00   
2018,       186436,221972716,00   
2018,       186437,226002294,00   
2018,       186438,226002045,00   
2018,       186439,226001974,00   
2018,       186439,226001974,84   
2018,       186440,226002301,00   
2018,       186441,226002217,00   
2018,        18644,160755822,00   
2018,       186461,356001608,14   
2018,       186463,592846971,00   
2018,       186468,156008508,00   
2018,       186476,010482400,00   
2018,       186478,751244347,00   
2018,       186479,016001034,00   
2018,       186483,866000254,00   
2018,       186484,746000340,00   
2018,       186485,746002562,00   
2018,       186490,756001321,00   
2018,       186494,026001123,00   
2018,       186496,216000212,00   
2018,       186498,680343640,00   
2018,       186502,251724817,00   
2018,       186503,541274710,00   
2018,       186504,460317687,00   
2018,       186505,226002432,00   
2018,       186507,216000328,00   
2018,       186510,521910220,00   
2018,       186514,066001999,00   
2018,       186517,942205588,00   
2018,       186518,036024497,00   
2018,       186521,912128912,00   
2018,       186533,231671515,00   
2018,       186537,720506820,00   
2018,       186537,720506820,14   
2018,       186538,316400708,00   
2018,       186541,826000945,00   
2018,       186541,826000945,10   
2018,       186542,756000187,00   
2018,       186546,426004309,00   
2018,       186548,026000060,00   
2018,       186550,026002328,00   
2018,       186552,660498051,84   
2018,       186554,726000165,00   
2018,       186555,351894464,00   
2018,       186556,416000760,00   
2018,       186557,251672175,00   
2018,       186559,251755545,00   
2018,       186567,630620430,00   
2018,       186569,660433575,00   
2018,        18658,160759798,00   
2018,       186613,856000095,00   
2018,       186616,362164842,00   
2018,       186616,362164842,20   
2018,       186617,953460073,00   
2018,       186621,731544514,00   
2018,       186629,846000587,00   
2018,       186630,016000355,00   
2018,       186631,251157921,00   
2018,       186633,526000793,00   
2018,       186634,132574854,00   
2018,       186635,046004319,00   
2018,       186637,061427945,00   
2018,       186638,486091767,00   
2018,       186638,486091767,14   
2018,       186641,050369506,00   
2018,       186641,050369506,14   
2018,       186650,236004190,00   
2018,       186652,650452560,00   
2018,       186656,232897133,00   
2018,       186657,436004153,00   
2018,       186659,411425961,00   
2018,       186667,556000368,00   
2018,       186672,160925607,00   
2018,       186676,756002290,00   
2018,       186682,860757227,00   
2018,       186685,351943874,00   
2018,       186688,351876232,00   
2018,       186694,411309192,00   
2018,       186703,216000052,00   
2018,       186724,381711620,00   
2018,       186728,586000191,00   
2018,       186731,920134463,00   
2018,       186733,756002907,00   
2018,       186754,251498057,00   
2018,       186759,382707037,14   
2018,       186760,383068530,14   
2018,       186763,236050621,00   
2018,       186773,636000799,00   
2018,       186774,610937852,00   
2018,       186777,582026306,00   
2018,       186779,026000518,00   
2018,       186779,026000518,14   
2018,       186781,351105539,00   
2018,       186782,951644035,00   
2018,       186783,911212709,00   
2018,       186784,030311984,00   
2018,       186787,746001658,00   
2018,       186788,880111922,00   
2018,       186797,741588186,00   
2018,       186799,320262241,00   
2018,       186801,886000110,00   
2018,       186803,726000903,00   
2018,       186803,726000903,14   
2018,       186803,726000903,20   
2018,       186804,911442572,00   
2018,       186805,946000376,14   
2018,       186807,931175526,00   
2018,       186819,611097619,00   
2018,       186828,756002284,00   
2018,       186831,546001146,00   
2018,       186832,956000755,00   
2018,       186833,366006132,00   
2018,       186834,860864100,00   
2018,       186837,330283448,00   
2018,       186837,330283448,14   
2018,       186838,351137877,00   
2018,       186839,540957186,00   
2018,       186843,251696942,00   
2018,       186845,956005663,00   
2018,       186846,370892531,84   
2018,       186849,251608329,00   
2018,       186849,251608329,14   
2018,       186855,416001597,00   
2018,       186857,756000023,00   
2018,       186858,571033994,00   
2018,       186866,726000333,00   
2018,       186870,916001262,00   
2018,       186872,586000693,00   
2018,       186877,466002577,00   
2018,       186883,956001128,00   
2018,       186890,946000435,00   
2018,       186890,946000435,16   
2018,       186895,146002235,00   
2018,       186897,346001843,00   
2018,       186899,330338762,00   
2018,       186902,480699834,00   
2018,       186904,161428995,00   
2018,       186904,161428995,14   
2018,       186906,366007882,00   
2018,       186907,570753740,00   
2018,       186908,476006504,00   
2018,       186909,726000356,00   
2018,       186910,486017949,00   
2018,       186914,730999618,00   
2018,       186915,841420492,00   
2018,       186918,416000476,00   
2018,       186920,366004318,00   
2018,       186922,946002468,00   
2018,       186923,231626601,00   
2018,       186924,311335587,00   
2018,       186925,850430800,00   
2018,       186927,920153148,00   
2018,       186928,930991812,00   
2018,       186945,866000474,00   
2018,       186948,480731995,00   
2018,       186957,246002560,00   
2018,       186960,941683949,00   
2018,       186961,736021168,00   
2018,       186963,841661509,14   
2018,       186964,826000732,00   
2018,       186969,470494452,00   
2018,       186970,820474066,00   
2018,       186971,426005241,00   
2018,       186973,436004427,00   
2018,       186979,330386669,00   
2018,       186986,816001753,00   
2018,       186987,160867422,00   
2018,       187010,946000410,00   
2018,       187017,610663787,00   
2018,       187022,876000513,00   
2018,       187023,876000635,00   
2018,       187027,936002250,00   
2018,       187032,161264935,00   
2018,       187033,116000858,00   
2018,       187036,226002193,00   
2018,       187038,610677693,00   
2018,       187041,741539003,00   
2018,       187042,746002325,00   
2018,       187043,746001006,00   
2018,       187046,742275054,00   
2018,       187062,222554213,00   
2018,       187065,222806500,00   
2018,       187079,953864198,00   
2018,       187081,954454256,00   
2018,       187108,650788551,00   
2018,       187112,133929066,00   
2018,       187119,953927250,00   
2018,       187122,391794566,00   
2018,       187125,540921892,00   
2018,       187142,870361020,00   
2018,       187143,346002072,00   
2018,       187145,942940238,15   
2018,       187145,942940238,20   
2018,       187145,942940238,84   
2018,       187145,942940238,93   
2018,       187156,910848938,00   
2018,       187157,680353781,00   
2018,       187162,366006553,00   
2018,       187202,470544125,00   
2018,       187203,236004102,00   
2018,       187207,910883917,00   
2018,       187214,886000028,00   
2018,       187214,886000028,16   
2018,       187214,886000028,95   
2018,       187215,566001073,00   
2018,       187215,566001073,92   
2018,       187220,382410582,00   
2018,       187220,382410582,14   
2018,       187256,870427767,00   
2018,       187259,251213601,00   
2018,       187265,546001243,00   
2018,       187267,341267597,00   
2018,       187268,530245887,00   
2018,       187270,746002971,00   
2018,       187272,480684582,00   
2018,       187276,586000372,00   
2018,       187278,546001441,00   
2018,       187283,952644299,00   
2018,       187283,952644299,84   
2018,       187285,770439585,00   
2018,       187288,561877960,00   
2018,       187288,561877960,14   
2018,       187295,346002183,00   
2018,       187299,396004628,00   
2018,       187309,953740431,00   
2018,        18731,160805158,00   
2018,       187315,480727674,00   
2018,       187315,480727674,84   
2018,       187317,726000636,00   
2018,       187319,646001028,00   
2018,       187323,066002126,00   
2018,       187337,030240009,00   
2018,       187338,746003102,00   
2018,       187338,746003102,84   
2018,       187340,581908280,00   
2018,       187341,521863828,00   
2018,        18734,160807558,00   
2018,       187343,521806018,00   
2018,       187344,521743979,00   
2018,       187346,112628789,00   
2018,       187347,113201992,00   
2018,       187348,952394600,00   
2018,       187350,370947016,00   
2018,       187354,366005102,00   
2018,       187359,746001041,00   
2018,       187362,316000929,00   
2018,       187366,620582605,00   
2018,       187371,316402660,00   
2018,       187372,611251610,00   
2018,       187373,376004523,00   
2018,       187375,646000691,00   
2018,       187382,480725304,00   
2018,       187385,936002289,00   
2018,       187393,941742840,00   
2018,       187395,231671239,00   
2018,       187397,256010627,00   
2018,       187404,251157922,00   
2018,       187405,660207156,84   
2018,       187411,421025428,00   
2018,       187412,421207483,00   
2018,       187413,946000517,00   
2018,       187414,910842791,00   
2018,       187415,240795441,84   
2018,       187418,416001464,00   
2018,       187421,416000802,00   
2018,       187424,446001427,00   
2018,       187427,753181729,00   
2018,       187428,660496484,00   
2018,       187429,216000739,14   
2018,       187430,391455735,00   
2018,       187431,646000513,00   
2018,       187432,770207998,00   
2018,       187437,646000472,00   
